label,text
1,"RT @DarkEnergyTweet: These trivia facts about the Titanic shed new light on the disaster. There weren’t enough lifeboats, but that’s not al…"
1,"Trivia about rabbits. What should you know before taking care of a rabbit?
  https://t.co/RsaixXFqD4
  #animals #nature #pets #rabbit #rabbits #life #lifelessons #science #blog #blogs #writer #writers #knowmore #interesting #articles #article #facts #trivia https://t.co/8e4i5FAsv5"
0,"RT @DarkEnergyTweet: The world’s oldest cat — the record holder with her age has surpassed the oldest living person, who is 118 years old
  h…"
1,"RT @DarkEnergyTweet: Archaeologists have compared a discovery at the bottom of Lake Constance to Stonehenge. What did they find there?
  http…"
1,"RT @DarkMatterPosts: What can we do to make our pets love us? Find out how to gain the trust of your dog, cat and other pets
  https://t.co/g…"
1,"Charles V’s secret code broken after five centuries. Who wanted to kill the King of Spain?
  https://t.co/QVZTknuKTs
  #medium #mediumwriters #history #code #secret #cipher #life #lifelessons #news #research #study #blog #blogs #article #articles #writer #writers #knowmore #facts https://t.co/OpcP4f2cOS"
1,"RT @DarkMatterPosts: The low level of the Mississippi River has uncovered a fossil of a long-extinct creature. What is this species?
  https:…"
0,"RT @DarkMatterPosts: Trivia about Saudi Arabia — a country famous for its wealth and prohibitions
  https://t.co/a7mvPU0but
  #medium #mediumwr…"
1,"RT @DarkEnergyTweet: The world’s most expensive drug has been registered. For whom is it intended and how much does one dose cost?
  https://…"
1,"RT @DarkEnergyTweet: Does Santa Claus exist? The true story of the Bishop of Myra
  https://t.co/JtlNgv4DiO
  #medium #mediumwriters #christmas…"
0,"RT @DarkEnergyTweet: Meet the “world’s oldest children” who were born from embryos frozen 30 years ago. This is a real record
  https://t.co/…"
0,"A goldfish caught in France weighs as much as two dogs — but it’s still not the biggest in the area
  https://t.co/1qq7rDbcmU
  #medium #mediumwriters #fish #fishing #uk #life #lifelessons #science #lifestyle #news #nature #animals #blog #blogs #article #articles #writer #writers https://t.co/t8QadH1w4N"
1,"RT @DarkMatterPosts: Mysterious behavior of a flock of sheep in China. Why did they walk in circles for 12 days in a row?
  https://t.co/nwrk…"
0,"RT @DarkMatterPosts: Mysterious coins found more than 300 years ago depict forgotten Roman emperor
  https://t.co/65cpcTaEwu
  #medium #mediumw…"
0,"RT @DarkEnergyTweet: An invisible black hole has been found in the Tarantula nebula
  https://t.co/ONNaveamlC
  #medium #mediumwriters #space #…"
0,"RT @DarkEnergyTweet: Mysterious fragments of an ancient astronomical instrument have been discovered in an “assassin” castle
  https://t.co/b…"
1,"RT @DarkEnergyTweet: More than 500 million years ago, not all animals had intestines, and they ate anyway. What else do the newly studied f…"
1,"RT @GlamStyle11: 10 proven ways to make sex last longer. Sex positions, stimulation…. What else?
  https://t.co/je2fY6aKJv
  #medium #mediumwri…"
0,"Edible insects enjoyed by people around the world. They are extremely nutritious and very tasty
  https://t.co/l3hCbYwo0X
  #medium #mediumwriters #food #insects #climatechange #ClimateCrisis #lifestyle #life #lifelessons #blog #blogs #article #articles #writer #writers #facts https://t.co/UDCmdXb2Zr"
0,"RT @DarkMatterPosts: The world’s heaviest flying bird can heal itself. It uses herbs used in traditional medicine
  https://t.co/Jtx804Q2Kk
  #…"
1,"RT @DarkMatterPosts: Trivia about Ireland — find out the most interesting information about life in Ireland
  https://t.co/tBaarCr6K6
  #medium…"
1,"RT @DarkEnergyTweet: The Earth’s upper atmosphere is shrinking. Does this have any advantages?
  https://t.co/HC0AvEZdM1
  #medium #mediumwrite…"
1,"RT @DarkEnergyTweet: Neutron black widow, or who is being devoured by the record pulsar and why
  https://t.co/iUaVXpN7GU
  #medium #MediumWrit…"
0,"Archaeologists have discovered traces of an ancient Mayan settlement. In the past it was the capital of an important dynasty
  https://t.co/divxgu27kd
  #medium #mediumwriters #history #science #research #culture #life #Lifelessons #blog #blogs #article #articles #writer #writers https://t.co/v4kaURqlHi"
1,"RT @DarkMatterPosts: Roman roads still have a major impact on our lives. How is that possible when most of them are gone?
  https://t.co/vbxs…"
0,"RT @DarkEnergyTweet: Qatar championship in the shadow of death, exploitation and blood
  https://t.co/H5GbKg8kbW
  #medium #mediumwriters #Qata…"
1,"RT @DarkEnergyTweet: Lesser known facts about Greece — check them out
  https://t.co/uMKJT9DvAT
  #medium #mediumwriters #greece #travel #trave…"
1,RT @DarkEnergyTweet: How much does the Earth weigh? Six ronnagrams. Here are the new prefixes for the largest and smallest units of measure…
0,"Trivia about Switzerland — find out the most interesting information about this European country
  https://t.co/nf1C3uGBbQ
  #medium #mediumwriters #Switzerland #travel #traveling #tourism #life #lifelessons #blog #blogs #article #articles #writer #writers #knowmore #interesting https://t.co/sEMHGxCBTv"
1,"RT @DarkMatterPosts: Interesting facts about Indonesia. What is worth knowing about this island country?
  https://t.co/3UkjtYpQc4
  #medium #m…"
1,"RT @DarkMatterPosts: The fastest trains in the world. Did you know what speeds they can reach?
  https://t.co/vwZEkLlRwh
  #medium #mediumwrite…"
1,"RT @GlamStyle11: Cardio training — what does it consist of and what does it give? Will result in rapid weight loss, but this is not the mos…"
0,"RT @DarkEnergyTweet: Strange places in the world — amazing travel destinations
  https://t.co/kaQyD0gr0m
  #medium #mediumwriters #travel #trav…"
0,"RT @DarkEnergyTweet: Sharks — The biggest fish, the strongest jaws and a fratricidal fight in the womb
  https://t.co/OXl8bwL2Qh
  #medium #med…"
0,"RT @DarkEnergyTweet: The multiverse: once a speculation, now a hypothesis based on a mathematical foundation
  https://t.co/tGrgF7VPwH
  #mediu…"
1,"Interesting facts about Qatar. Find out what you don’t know about the country
  https://t.co/trkZ7iUJAR
  #medium #mediumwriters #qatar #doha #QatarWorldCup2022 #travel #traveling #trivia #culture #life #lifelessons #blog #blogs #article #articles #writer #writers #knowmore https://t.co/sDflodXhfW"
0,"RT @DarkMatterPosts: The world’s first constitution — not necessarily American
  https://t.co/jEV6M3u8QA
  #medium #mediumwriters #history #sci…"
0,"RT @DarkMatterPosts: Trivia about Paris — discover surprising facts about the French capital
  https://t.co/YbSZ5cfES2
  #medium #mediumwriters…"
1,"RT @DarkEnergyTweet: Is coffee healthy? Thanks to scientific research, we know how to brew it and how much to drink per day
  https://t.co/w7…"
1,"RT @DarkEnergyTweet: Webb’s telescope took an amazing photo of a fiery hourglass. What does it show?
  https://t.co/pSzoKUKM1A
  #medium #mediu…"
1,"RT @DarkEnergyTweet: Queen Hatshepsut — who was the most famous pharaohess?
  https://t.co/yVEyOUCnd9
  #medium #mediumwriters #history #cultur…"
1,"It is home to the world’s largest Christmas tree. When will you be able to see it this year?
  https://t.co/LAFuIxmakV
  #medium #mediumwriters #travel #italy #traveling #ChristmasTree #christmas2022 #christmas #life #lifelessons #lifestyle #culture #blog #blogs #writer #writers https://t.co/mBAmr0Q0FN"
0,"RT @DarkMatterPosts: The world’s oldest mother gave birth to twins. It’s a story without a happy ending
  https://t.co/0Hi6RU0PpP
  #medium #me…"
0,"RT @DarkMatterPosts: Trivia about Britain — interesting cultural, historical and tourist facts
  https://t.co/wVGfxRKISU
  #medium #mediumwrite…"
0,"RT @DarkEnergyTweet: Mystery of tiger stripes on Phobos solved. Scientists now know where these strange structures came from
  https://t.co/E…"
0,"RT @DarkEnergyTweet: Hundreds of sarcophagi have been discovered at Giza. Well-preserved mummies have been found in them
  https://t.co/JddR8…"
1,"RT @DarkEnergyTweet: An ancient and hated disease can regenerate the liver? That’s what new research suggests
  https://t.co/trenfniBXk
  #medi…"
1,"Scientists say there is an effective way to communicate with a cat. What is it?
  https://t.co/FxxWj62YRi
  #medium #mediumwriters #cats #pets #science #life #lifelessons #news #study #research #language #cat #blog #blogs #article #articles #writer #writers #knowmore #facts https://t.co/LTyX3W1RJ6"
1,"RT @DarkMatterPosts: Hanging coffins in the Philippines are not a tourist attraction — this is how the dead are buried there
  https://t.co/z…"
1,"RT @DarkMatterPosts: La Niña and El Niño weather phenomena will get stronger. What does this mean for the planet?
  https://t.co/IYLdK5j434
  #…"
0,"RT @DarkEnergyTweet: Cobra bites child, child bites cobra, cobra is dead
  https://t.co/CpwRsLYZpR
  #medium #mediumwriters #nature #animals #f…"
0,"RT @DarkEnergyTweet: Macabre discovery: ancient Egyptians used branding iron to mark slaves
  https://t.co/V3hZdqHDld
  #medium #mediumwriters…"
0,"RT @DarkEnergyTweet: Bumblebees play for pleasure. This is further evidence of how we underestimate insect minds.
  https://t.co/cViODc5E1p
  #…"
2,"Meet the pizzly bears. Here are the bear hybrids that could spread across the Arctic in the future
  https://t.co/cdRvXcaPgE
  #medium #mediumwriters #animals #nature #bears #science #life #lifelessons #climatechange #ClimateCrisis #blog #blogs #article #articles #writer #writers https://t.co/4zZPKxw2Fj"
2,"Over the past 50 years, bee life expectancy has been cut in half. Why?
  https://t.co/Dj2kqGlDAD
  #medium #mediumwriters #bees #nature #animals #life #Lifelessons #science #news #research #study #blog #blogs #article #articles #writer #writers #knowmore #interesting #facts https://t.co/vBvDt70a2O"
2,"RT @DarkMatterPosts: Where is the upper limit of population expansion?
  https://t.co/63wfUXOHZB
  #medium #mediumwriters #people #news #life #…"
0,"RT @DarkEnergyTweet: Banksy has confirmed that he is in Ukraine. He has already created a total of seven new murals there
  https://t.co/xhta…"
1,"Where did pterosaurs fly? Paleontologists have discovered a new pelican-like species
  https://t.co/WxeZMJQ7Q3
  #medium #mediumwriters #history #animals #nature #science #life #lifelessons #dinosaurs #blog #blogs #article #articles #writer #writers #knowmore #interesting #facts https://t.co/QKIb7lJkIw"
0,"RT @DarkMatterPosts: Archaeologists find oldest evidence of using fire to cook food
  https://t.co/zqUW7yppA1
  #medium #mediumwriters #history…"
1,"RT @DarkEnergyTweet: Tutankhamun’s lost treasure. Archaeologists have found traces indicating where it may be located
  https://t.co/4QtsgRfI…"
1,"What for resistance? 15 products that will strengthen your body — most of them you have at home
  https://t.co/2c7kuulqfN
  #medium #mediumwriters #food #health #body #life #lifelessons #resistance #immunity #blog #blogs #article #articles #writer #writers #knowmore #interesting https://t.co/aQ90oCN5B4"
p,"RT @DarkMatterPosts: For the first time in history, anyone can virtually enter the Pyramid of Cheops at Giza
  https://t.co/UgHzsYu2aW
  #mediu…"
p,"RT @DarkEnergyTweet: The oldest signs of life on Earth have just been found in Australia
  https://t.co/P9CRwDBXPB
  #medium #mediumwriters #li…"
0,"The largest aircraft in the world. TOP 5 largest flying machines
  https://t.co/aNr8byclQu
  #medium #mediumwriters #flying #life #Lifelessons #travel #traveling #history #science #tech #technology #blog #blogs #article #articles #writer #writers #knowmore #interesting #facts https://t.co/ewN5bRbxtj"
1,"RT @DarkMatterPosts: The mysterious ice man. How was Ötzi’s body preserved in the Alps?
  https://t.co/sXnaqo0bJ5
  #medium #mediumwriters #dea…"
1,"RT @DarkEnergyTweet: A dinosaur with a helmet-like head could fight like modern kangaroos. What kind of species is this?
  https://t.co/YSjO4…"
0,"Trivia about water. A simple chemical compound without which there would be no life
  https://t.co/ABXzyyKgDD
  #medium #mediumwriters #water #oceans #earth #trivia #interesting #facts #life #lifelessons #blog #blogs #article #articles #writer #writers #knowmore #blogger #blogging https://t.co/hzdRKBEJHd"
1,"RT @DarkMatterPosts: Trivia facts about the Eiffel Tower — you’ll be surprised how little you know about this tower
  https://t.co/huheA0ux0z…"
1,"RT @DarkEnergyTweet: A mysterious tunnel 1,300 meters long has been found under the ruins of the temple of Osiris in Egypt. Where does it l…"
0,"Scientists have invented a new way to repel ticks. “They act like they’re drunk.”
  https://t.co/EqmI1Gq6pI
  #medium #mediumwriters #ticks #animals #anture #technology #science #life #lifelessons #blog #blogs #article #articles #writer #writers #facts #interesting #knowmore #news https://t.co/TvAWv84WSw"
0,"RT @DarkMatterPosts: Here is the most famous forest cemetery the world. “A grove for the dead” contains more than 100,000 graves
  https://t.…"
0,"RT @DarkEnergyTweet: Hubble telescope has taken a fascinating photo of galaxies connected by a glowing “tail”
  https://t.co/MsNw0vQ5o1
  #medi…"
1,"RT @DarkEnergyTweet: After 26 years, scientists have deciphered a signal from around the Titanic wreck. “This is more fascinating than the…"
1,"RT @DarkMatterPosts: How do octopuses fight each other? Such a thing has never been seen!
  https://t.co/ymSTkq02OS
  #medium #mediumwriters #n…"
